source_split,source_id,text,emoji_type,emotion_group
test,tik000273,"Trời ơi , mới 18 tuổi mà đeo nhiều vàng dữ à 🥰",unicode,interest
test,2491,học sinh cứ làm mấy việc tốt như thế này có phải các phụ huynh yên tâm không . 😍😍,unicode,positive
test,tik009349,"Ông ngoại mất
Ông bà nội mất
Bà ngoại ko thương ☺️ko một ai thương iem cả trừ ông ngoại @nào có ny đổitên🤡🥰🇻🇳🔥",unicode,sadness
test,red000105,"Đàn ông thì nên khóc thầm thôi e , khóc trc mặt ngkhac người ta thấy yếu đuối tỏ vẻ cho ngta thương hại đấy =))",emoticon,anger
test,2974,"rất thích g7 hồi từ 2012 trở lại , có lẽ sẽ uống lại trung nguyên :)",emoticon,positive
test,11764,thế nên tui 35 rồi mà cứ  mát mát ngơ ngơ như đứa mới lớn cho nó lành 😂😂😂 a hê hê,unicode,positive
test,4480,học xong lớp 12 tao chỉ mong 1 đều đừng bao giờ có họp lớp :))),emoticon,anger
test,18170,Thương cháu quá. Xin chia buồn cùng gia đình P 😞,unicode,sadness
test,5548,cô ơi nhiệt tình là tốt nhưng bản thân phải an toàn trước 😗,unicode,anger
test,16397,S ông kia k la lên hay j HT z bỏ đi như k thấy j z trời 😥,unicode,anger
test,you000268,Thật tự hào về Đại Việt ngày xưa của chúng ta❤,unicode,positive
test,tik012972,Nhưng b còn có nơi để về gọi là gia đình. T cũng có gia đình nhưng nó lạ lắm😅 nhắc đến mà tủi,unicode,sadness
test,32538,Rose Nguyen e giác ngộ từ năm 24t rồi chị.nay e 27t.tởn thà có tiền vs con ở mình cho sướng cái thân 😶,unicode,sadness
test,tik023395,Tôi tự hào tôi người VIỆT NAM 🇻🇳,unicode,positive
test,1946,lại là bài nhạc huyền thoại trong xe hơi :3,emoticon,positive
test,20003,Thảo Phương mé nghe biến thái vl🤢,unicode,anger
test,tik024147,Mãi tự hào là người dân VIỆT NAM 🇻🇳,unicode,positive
test,27614,Bắc Bún gửi tao viddeo đm 😂😂,unicode,positive
test,30853,Sao lại chỉ phạt có 17tr vậy 😨,unicode,anger
test,4130,lại cho lên chơi với các cụ 😌😌😌,unicode,positive
test,1548,nhưng nó cười với đứa khác không phải mày .... 💔,unicode,sadness
test,1836,lạc quan lên cưng ❤,unicode,positive
test,tik013286,Mệt mỏi lắm☺️,unicode,sadness
test,18161,"Cháu của phương à, trời ơi xót quá,xin chia buồn cùng gia đình Phương 😥😥",unicode,sadness
test,17333,Nguyễn Hằng mới nhìn tưởng đồng phục trg mình 🥰,unicode,positive
test,4202,"chọn thằng nào không quan trọng , vì đằng nào cũng không có thằng nào nó thích em đâu mà ảo tưởng =))",emoticon,anger
test,3983,tưởng tượng như vừa lắp não thì lại rớt ... đại loại như vậy đó 🤣🤣🤣,unicode,positive
test,5504,"mấy bạn nào có ý định tổ chức sn nv thì tém tém lại síu đi , nếu thích tổ chức sn kiểu nv ở đâu cũng vậy khi ra về làm ơn bo cho nv dọn phòng đó 200 300k gì đó cho có tình người síu nha 😂",unicode,anger
test,tik024152,"Cùng tiến lên, nước non Việt Nam ta, vững bền ❤️",unicode,positive
test,tik021591,@duyy thoải mái 100%🗿,unicode,positive
test,tik013257,ước gì dc quay lại lúc đó 😞,unicode,sadness
test,26912,Chị thông minh lắm đồ ngu ạ 🙄,unicode,anger
test,23813,Đau nhất là cái cảnh đứa bé bị mẹ nó làm ngạt chết 😢,unicode,anger
test,1045,nó mới ghé nhà tao đây :)),emoticon,positive
test,12029,Lê Viết Giang cố cười =)),emoticon,positive
test,4710,mèo người ta đi lạc về nó còn nhớ chủ chủ còn được đụng nó còn mèo nhà tao đi tán trai có mấy tháng về nhà thấy chủ như thấy ma 😌😌,unicode,sadness
test,26277,Ngọc Bích mịa nghe nó bịa kiểu hợp lí vch. 22h trang điểm đón bạn đi chơi chụp ảnh phố 🤣🤣. Lại còn nhập đoàn xem có ai quen k 🤣🤣🤣,unicode,positive
test,tik014129,ít nói qá thì lại bị người ta chê :),emoticon,sadness
test,tik018518,bị ngọng nói k ai nghe 😊,unicode,sadness
test,12010,LêThị VânAnh về đi em ơi làm bữa🤣,unicode,positive
test,30908,Làm gì mà sai trái dị 😌,unicode,interest
test,4439,hhaahhaah ! t đã may mắn như thế 😂,unicode,positive
test,33684,Lấy chồng để làm gì 🥺,unicode,sadness
test,1575,là gặp đúng người nhưng lại chẳng đúng thời điểm . cuối cùng vẫn là chúng ta bỏ lỡ nhau 😥😥😥,unicode,sadness
test,tik020785,T hướng nội mà t còn muốn tỏ ra t hướng nội nữa 😭,unicode,sadness
test,tik015651,"ko biết là ai giống tôi ko,chứ tôi hay làm mặt mình xấu đi,khi làm gì hoặc gặp ai để người ta ko quan tâm đến mặt bình thường mình xấu như nao 🤔",unicode,sadness
test,5922,một mình tao ăn hết 1 nồi lẩu từ lúc tối 😭,unicode,sadness
test,3733,nên là có sắp chết tao cũng đéo kể cho ai nghe :))),emoticon,anger
test,16618,dễ thương qóoo 🥺,unicode,positive
test,5957,câu chyện cổ tích thật ý nghĩa 😂😂,unicode,positive
test,26212,"Các em ấy còn trẻ , cũng là nông nổi của tuổi trẻ, mong Pháp Luật Việt Nam hãy cho các em ấy một cơ hội và sửa sai và làm lại cuộc đời ở kiếp sau, chứ lo.ạ i này sống chật đất 😒",unicode,anger
test,tik005881,cảm giác này thật là phê chữ ê kéo dài.. ngồi hoài k muốn đứng dậy luôn á 😂,unicode,positive
test,1248,nói thì hay lắm 🙂 cuộc sống đâu phải được như mong muốn,unicode,sadness
test,21514,Bảo sao mấy nay cái brand này nó ế dữ =))) điềm báo,emoticon,anger
test,26213,Cháu nó ở nhà ngoan lắm nhưng 22h mới trang điểm để đi chơi :)),emoticon,positive
test,19750,Mỹ Oanh như phim hành động🙂,unicode,positive
test,33297,Vương Bích Trân đít thì lép mà chổng mãi vẫn lép nhưng vân chổng 😄,unicode,positive
test,you002387,Chị ra thật đúng thời điểm. Chị có biết không em yếu môn chị giỏi đó là môn anh. Em đang rất tiêu cực có vd này và có chị thật sự vui hơn 😊,unicode,positive
test,tik003571,nam mô a di đà phật😌😌😌😌,unicode,positive
test,tik021681,"giống tớ nè, chỉ hướng ngoại vs người mà mik thân thôi chứ mấy người lạ lạ là ko dám nch luôn🤡",unicode,sadness
test,you000271,Hi a🎉,unicode,neutral
test,tik023429,Tự hào là một người con Việt Nam🥰,unicode,positive
test,tik023497,Tự hào🇻🇳🇻🇳,unicode,positive
test,12080,Jack Idol cười nhìu quá nên ốm á 🤧,unicode,sadness
test,tik023782,VIỆT NAM VÔ ĐỊCH🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳❤❤❤❤❤❤❤❤❤❤❤❤❤🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳😊😊😊😊😊😊😊😊😊😊😊🥰,unicode,positive
test,2098,hạnh phúc là đây chứ đâu =))),emoticon,positive
test,tik018096,@cacao đá🥃 vượt qua r,unicode,positive
test,tik017382,ngại lắm lun ý 🥺,unicode,sadness
test,17273,Quynh Annh a cho e tấm tình cảm chân thành nhé😘,unicode,positive
test,you002903,Kết câu của chị &quot; Vòng tròn quan hệ. Tích cực hay tiêu cực phụ thuộc vào bạn 🙈❤🎉 &quot;,unicode,positive
test,28083,Hoá ra nước mình còn nhiều người có đi học mà như ko nhỉ 🥲🥲,unicode,sadness
test,2387,chuẩn kkk 😁,unicode,positive
test,31793,Hung Le cái danh hiệu cứ như mớ rau ngoài chợ ý mà thích là lấy =)),emoticon,positive
test,4960,bọn rải đinh nó đéo biết xe đi nhanh mà bị xì lốp thì như thế nào ??? 😣😣😣 não lol,unicode,anger
test,33246,Mình là đàn ông mà sao rất không thích cái từ “DẠY VỢ” . Dạy dạy cl :)))),emoticon,anger
test,tik013247,Nó lại qlai khoảng thời gian ấy 😕,unicode,sadness
test,23790,phim hay và ý nghĩa 🙏🙏,unicode,positive
test,23116,May quá mình đẻ toàn con trai 🙂,unicode,positive
test,tik001414,thấy hết r nha 🗿,unicode,positive
test,784,đụ thế kia thì có khác nào mua cái bánh mà bị đứa bán hàng nó tạt cho gáo nước lạnh đâu 🙄,unicode,anger
test,31555,"chổ t lên cầu thả cá mà dưới sông ghe cào,ghe chài đứng đầy mé sông🤣",unicode,positive
test,you001273,"Hay quá em ơi, cảm ơn em video thật ý nghĩa, để có đời sống tích cực 💯",unicode,positive
test,24547,Trần Nguyên coi nèeeee. Đi hoang sơ thích hơn 🥺🥺,unicode,positive
test,6353,động đực à mấy thằng kia ? :(( thương lũ chó nhà tao mấy tuổi rồi vẫn không biết động đực hay đi tìm gái cơ !! =]],emoticon,anger
test,872,cho con được thay ông bán vé đi 😔,unicode,sadness
test,32511,T cũng mới xem màn cầu hôn vào sáng nay cơ mà 😒,unicode,anger
test,2514,có đủ mọi gia vị :< em thấy vị đắng của sự chua sót quá nhiều :),emoticon,sadness
test,you004356,Nhìn cưng ghê hôn 😍😍,unicode,positive
test,28073,"Thư Trần ủa, sao bạn ko nói đến. Mình thấy bạn giống đòi công bằng cho bạn nữ lắm, mà sao bạn ko đòi giúp mấy bạn nam kia luôn đi chứ :))) mình công bằng lên chứ bạn. Nói gì thì nói 2 chiều lên, mình đồng ý là bạn nói về vấn đề joke 1 người có qk bị xhtd là retard joke. Nhưng bạn bênh có 1 chiều tý xíu đi bạn, nó oke hơn đấy",emoticon,anger
test,28080,Toàn mấy thằng khốn nạn cmt đồi bại lại nghĩ bản thân mình hài hước 🙂,unicode,anger
test,4715,thèm được bố chửi 1 lần 🤤🤤,unicode,positive
test,6218,đáng yêu =)),emoticon,positive
test,19411,Hiền hqua c đọc mà thấy thốn vcđ 😅😅,unicode,anger
test,tik011286,E cũng có một ng bà ngoại nhue v mà bh ngoại tui k còn nữa xem mà chỉ bt khóc nhớ bà 😔,unicode,sadness
test,14782,Mai Thế Toàn 1 thanh niên cũng rất cay cú :v,emoticon,anger
test,26891,Cú Vọ  tắm sông hoàng hà cũng k rửa sạch tội 🤣,unicode,positive
test,17059,thương quá <3,emoticon,sadness
test,16620,"Thương quá , bài viết dầy ấp tinh người . 
Chúc chú , cháu luôn  vui khỏe , hạnh phúc 🙏🏻🙏🏻",unicode,positive
test,tik005512,giấc mơ duy nhất thành hiện thực 🤣,unicode,positive
test,tik005164,"😳😂😳😂😳😂
ở đâu vậy trời",unicode,sadness
test,6361,biết trân trọng những gì mình đang có ☺️,unicode,positive
test,1112,ông trời cho mình lũ bạn cờ hó quá ấy mà :),emoticon,anger
test,tik018274,To khong dep thiet nhung trong mat bome to la xinh dep nhat 🤍,unicode,positive
test,18193,Linh Chi e đọc mà e buồn tê. Quá là tội nghiệp 😞,unicode,sadness
test,you002249,"Nghe vlog của chị em cảm thấy như chị đang nói đúng những điều em đã và đang làm để giảm bớt những suy nghĩ tiêu cực. Có điều em còn phát hiện ra thêm một cách nữa đó là nghe giọng của chị và xem vlog của chị và những vloger tràn đầy năng lượng khác, cảm giác như được tiếp thêm năng lượng vậy ^^",emoticon,positive
test,2549,sau nay em cung uoc duoc nhu vay ❤,unicode,positive
test,1550,đừng có thấy 6 múi mà ham nha nha 😂😂,unicode,positive
test,tik011413,Nội em cũng như vậy á mà nội em mất rồi tnhien a đăng em nhớ nội quá 🥺🥺😔,unicode,sadness
test,27667,Lee Tuấn hảo hảo :v,emoticon,positive
test,11789,Mai Giang vâng ạ☺️,unicode,positive
test,23409,"😭😭 đấy, có cái quán bún riu mới mở cạnh quán bún sườn ruột. Không dám sang ăn thử mà phải nhờ mua về nhà (và nó dở như hạch😋) Từ đó tôi đã không còn yêu ai ngoài quán bún sườn = ))))))))",unicode,sadness
test,you001846,Em sắp thi rồi em nản quá😔,unicode,sadness
test,25696,Tử Hà Tiên Tử công nhận. Dân phải học cách chán chả buồn nói đi :)),emoticon,anger
test,13421,"Trương Đình Phước bên spf thì toàn tính sai km của tài xế để ăn chặn. Ai k biết kiện thì lại thiệt, haizz lắm đơn sai 1,9km kiện lên cc nó bảo phải hơn 2km mới giải quyết =))) đến chịu",emoticon,positive
test,you001807,Cảm ơn chị ạ ^^,emoticon,positive
test,30872,Chào gần 400 con người cùng chí hướng ví em😆,unicode,positive
test,28910,Nguyễn Sin khầy hay thiệt chớ 😄😄😄. Hóng kết quá chời.,unicode,positive
test,14893,Video này là của bọn Việt Tân dàn dựng để nói xấu nền giáo dục Việt Nam đấy. Phải bắt bỏ tù hết những người chia sẻ video này 😀😃😄,unicode,anger
test,14654,Thương hai lắm 🙈🙈,unicode,sadness
test,tik003382,😳trời ơi 🥺🥺😭😭😭,unicode,interest
test,4677,"cấp tao tao toàn gặp mấy thằng trời đánh , per với per , hai đứa mày có đọc được thì nhớ là tao vẫn ghim hai đứa mày vì hay trêu tao , còn một thằng tên per nữa , dume bị nó bắt nạt cho khóc suốt 😡",unicode,anger
test,5559,per đang ăn mà sao cứ chỉa trym vô hoài z khắm s ăn 🙂,unicode,anger
test,tik011789,dính vào khay kẹo rồi mất hết tất cả 🥺🥺🥺bây giờ nghĩ lại thì muộn rồi 🥺🥺🥺,unicode,sadness
test,tik004739,ở đâu mà khổ quá vậy em thương vợ chồng em quá hà 😂😂😂😂😂 .kẻ ăn ko hết người làm ko ra ở QN tôi cũng có nhiều. hoàng cảnh khó khăn nhưng đâu đến nổi bần cùng giữ vậy ! cảm ơn gà lang than,unicode,anger
test,5587,giờ tao mới hiểu được hết những gì mà trước đây đọc bình luận tao đéo ’ hiểu 😂😂😂,unicode,positive
test,32129,Nguyễn Quyên đã nói đúng còn nói to 😂😂,unicode,positive
test,2397,bò ra mà cười :)),emoticon,positive
test,1917,:))) có thật nhiều tiền là vui,emoticon,positive
test,16589,Hải Âu Mô Phật à . Ông kia thấy rồi bỏ đi cứ nhìn lại mà kh la làng hay gọi công an gì luon tr . Tàn nhẫn thiệc 🙂,unicode,anger
test,2267,tao của ngày này năm trước đang ước đừng lấy quỳ tím đem ra thử nghiệm . :(,emoticon,sadness
test,5309,:))) mặt ngáo vậy mà còn lạ lẫm gì,emoticon,positive
test,3058,anh thật máu lửa 🤣🤣🤣,unicode,positive
test,1888,tự hỏi rằng những bạn nữ như thế nào thì họ có còn thích con trai không nhỉ 🤔,unicode,interest
test,21476,Bún Cá vl cùng trường tôi ạ???😀??? Hôm nọ còn mới kết bạn??? Từ chối nhận bạn này ạ,unicode,anger
test,5214,lũ này chặt tay bọn nó cho khỏi trộm cắp 😠,unicode,anger
test,you002244,Thank you❤️,unicode,positive
test,31461,Tuấn Con 1 năm 20 tỷ có ít quá ko bác :v,emoticon,sadness
test,16065,Con chúc chú thật nhiều sức khoẻ ạ ❤️,unicode,positive
test,20918,Nhi Lê chị ngã em nâng :v,emoticon,positive
test,tik013366,30 tuổi tháng ở nhà 2 ngày 😣,unicode,sadness
test,you003718,E trai à phải thành công thì lúc đó nó mới tiếc. Chứ như thế nó coi thường mk lắm😊😊😊,unicode,positive
test,tik017852,"""ui mình 6 vãi l"" ❌
""ui mình đẹp trai s1tg"" ✔️tuy hay nói như vậy không khiến mình đẹp lên nma giúp mình giả bộ tự tin trước mn 🫰",unicode,positive
test,32489,Zi zi trời tui mới thấy cầu hôn mà 🫨🫨🫨,unicode,interest
test,23996,Man TV  toàn nhiếp ảnh thì vào thế luôn cho nta chụp chứ có ai đâu 😂😂,unicode,positive
test,20903,Chuột Còi Xương nhiều thằng đầu óc nó được tới đó thôi ^^,emoticon,anger
test,859,chỉ cần yên bình như thế này thôi . ❤️❤️❤️,unicode,positive
test,tik016221,"Tự ti về bản thân , riết bị xanh lá🥺",unicode,sadness
test,893,quên đào tạo đạo đức thôi mà báo làm căng vãi 😂,unicode,anger
test,16069,Tuyệt vời quá 👏,unicode,positive
test,you000645,Cảm ơn anh❤ Xem kênh của anh cảm giác được chữa lành thật sự,unicode,positive
test,you001972,Video này đã cứu cả cuộc đời em!!! Cảm ơn chị rất nhiều ạ💕,unicode,positive
test,tik024068,tự hào quá Việt Nam ơi 🥰🥰🥰🥰,unicode,positive
test,2665,khi nào có người mang trầu cau sang hỏi cưới thì tao kết hôn . hỏi thừa thế 😒,unicode,anger
test,tik016133,mình ngại mà ngta bảo mình chảnh chó 🙃,unicode,anger
test,tik014326,tự ti mặt tròn với răng 😭,unicode,sadness
test,tik016784,Răng hô+mặt mụn+mũi tẹt+mái bò liếm🤡 ngồi trong lớp th cx đủ sợ hãi r 😬,unicode,anger
test,1731,đm phí hết sức :((,emoticon,anger
test,19969,T tưởng có mỗi trên phim :))),emoticon,positive
test,you003029,"Cmt sau 2 phút :)) luôn ủng hộ chị , em đã từng trở nên tiêu cực nhưng những video của chị đã giúp em vượt qua , cảm ơn chị rất nhiều",emoticon,positive
test,3351,"mới đây thôi mà đa 3 năm rồi , những ngày chia tay buồn đó :((",emoticon,sadness
test,you005091,Bà ngoại nghe mà đã tai quá 👍,unicode,positive
test,31581,Mấy ông cố nội chơi ná kiểu thời tới luyện tay😂,unicode,positive
test,tik017658,"da ngăm
mũi củ tỏi
mặt mụn
răng vàng
ns đến dị thôi cx đủ khiến t bị tự ti nặng r😔",unicode,anger
test,tik000269,Giây thứ 18😌,unicode,positive
test,you005697,Em quay cuồng trong mơ hồ😶‍🌫️,unicode,interest
test,3012,"đến lúc yêu nhạt cực :) tao thề ! kiểu chán chán , muốn quay về đơn phương hơn",emoticon,anger
test,tik013676,ngại 😳,unicode,sadness
test,2592,crush của tao cười hơi bị xinh :3 xinh + cười = đỗ mãi • 3 •,emoticon,positive
test,33656,Lấy chồng như đánh canh bạc thế này😀,unicode,positive
test,you002065,3/ 1/ 2020<br>Ai còn xem k.. <br>đi qua like cái nào .( mọi ng cho mk 1 sup chéo nha)<br>Camonmoinguoi !!!!<br>❤️❤️❤️❤️,unicode,positive
test,4893,per hết tiền thật sự :(,emoticon,sadness
test,3078,"cảm ơn các em , tuổi học sinh lắm nghịch ngợm nhưng có lòng yêu thương con vật nhỏ bé đã giúp bé cún được sống 😘😘",unicode,positive
test,6979,NT Danh's a nói a đó hà 😂😂,unicode,positive
test,tik013845,"nếu họ nói chuyện vs mik,mik k trả lời bởi vì mik giao tiếp kém và họ nghĩ mik khinh họ 🥺",unicode,sadness
test,tik023052,tự hào quá🥰🥰🥰,unicode,positive
test,tik001198,gì vậy🤨,unicode,interest
test,28105,"Thư Trần bênh cả 2 là những bạn nam bị bạn nữ bóc lột td :))) sao bạn ko nói hộ họ vậy bạn. Bạn ko thấy phần đấy hay bạn cố ý ko muốn nói tới, chỉ quan tâm là bạn nữ bị vấn đề về tâm lý. Haha, nực cười về đạo đức ☕ thánh mẫu bênh vực phụ nữ còn hóa ra vấn đề bọn nam giới chỉ là rác rưởi, kệ mẹ bọn nó",unicode+emoticon,anger
test,2906,chàng trai vàng trong làng bấm biển =))),emoticon,positive
test,1229,anh chân thành nên anh tổn thương :((,emoticon,sadness
test,5295,mạnh vỗ tay 👏,unicode,positive
test,2605,ra xã hội rồi mới biết mình còn may mắn hơn rất nhiều người vậy nên hãy trân trọng những gì mình có 😊,unicode,positive
test,tik001527,"Sao khổ dữ vậy trời?🥺 Nhìu khi đi chợ dư 1,2 ngàn mình còn ko thèm lấy lại nữa. Hic",unicode,sadness
test,3864,ngày xưa mìh cũng thế . dume thấy mấy ông đứng đầu đường nhòm nhòm cũng phải lượn qua cái :)),emoticon,positive
test,4909,sợ vãi =))),emoticon,fear
test,29723,Bính Buôn Bom Có vinhome phải về nhà k là ngủ ngoài đường thôi 🤣,unicode,positive
test,6841,"bồ tao cũng đang đi cái này , từ nhà nó lên đây cỡ 2 tiếng mấy và dume nó bảo tao ngủ đi vì nó đi đến sáng :)))))",emoticon,positive
test,you000104,CPC chiến với Việt Nam 5 lần thua cả 5 mà còn đòi triều cống!?😂,unicode,anger
test,20042,Bị ngộ phim ảnh quá rồi 😱,unicode,anger
test,15544,Khúc sau tội pickman mà thấy cũng tội thôi cũng kệ 😋,unicode,positive
test,7021,Ho Hoang Anh  nhờ gió gửi cho mấy thím rảnh 🤣,unicode,positive
test,20490,"Nguyễn Quốc Anh gòi 😀, tui đã từng sặc vì cái này",unicode,fear
test,178,đm xem mãi quay lưng đi chửa được bước lại dừng :)),emoticon,anger
test,tik023366,lập trình viên chắc đứng đầu là ngô minh hiếu 😳,unicode,positive
test,tik012199,Mọi việc mọi chuyện đến với ta tất cả đều có lý do cả tất cả tự do mình 🙈hãy bỏ qua tất cả để mọi thứ được thuận theo tự nhiên 🍀không hối hận gì cả !,unicode,positive
test,32871,"Nguyen John , hy vọng chuyện đó không xảy ra đối với nhà Trump ! Hãy chúc lành cho thằng bé này thì hơn !!!🩷",unicode,positive
test,3525,bé gái đáng yêuc quá :))). dth nữa,emoticon,positive
test,5052,con này tuổi gì với con nhái với con thằn lằn :))) per,emoticon,positive
test,tik001672,Nhìn thương quá 😞,unicode,sadness
test,4447,may quá lớp tao không phải thế :)),emoticon,positive
test,29372,Đánh nhau thì mới quen biết chứ 😁,unicode,positive
test,tik001438,nhôm nên k thích :)),emoticon,positive
test,you003832,"Người đàn ông yếu đuối là người theo đuổi phụ nữ, người đàn ông mạnh mẽ là người theo đuổi lý tưởng, mục tiêu trong cuộc sống. Chúc bn trai trong clip sẽ vượt qua giai đoạn này và bắt đầu vững bước sự nghiệp👍",unicode,positive
test,tik013407,30 tuổi lm ăn thua lỗ😪,unicode,sadness
test,27252,"Duc Anh bữa đó tui coi xong tui ngủ với bà ngoại ngủ k đc nằm 1 lúc thì kêu bà ngoại xem như thế nào ,móng tay thì cứ nhìn xem coi có mọc dài k ,mà ngộ lắm nha đi học đi chơi thì k nhớ đâu tới tối về là nhớ hà 😂",unicode,positive
test,11550,Làng Gốm Bát Tràng tay toàn gốm thì đấm chả đau🤣,unicode,positive
test,tik014521,khi gặp mặt ai đó nhất là cô ấy thì tôi luôn đeo khẩu trang..😐,unicode,sadness
test,31397,Ko sao vậy là cho mng thấy đc sự cố gắng và quyết tâm của cả team rồi ạaa. Cktg mình làm lại ❤️,unicode,positive
test,tik016143,tôi cx thế nhx lại học cách đối diện với nó😌,unicode,sadness
test,thr000129,gu tôi bụng mỡ đầu trọc :(,emoticon,sadness
test,you000924,"Cảm ơn anh nhiều ạ, xem video này tưởng đâu nhẹ nhàng cơ mà cũng quá trời hài hước và chiêm nghiệm đáng giá luôn ạ. Em chúc anh một hành trình phía trước thật nhiều điều tuyệt vời, khán giả của kênh thực sự may mắn vì được đón xem videos của anh đó ạ. 😍😍😍💪💪💪",unicode,positive
test,27644,Hà Quốc Dũng thế sinh ra cái án tích làm gì thằng ngoo ? Tiểu sử m đ sạch thì vuệc ng ta nghi ngờ m là chuyện bt ok ? Bố m bảo tuy nhiên kệ bố m thì làm sao ? M bắt bố m nghĩ theo cái thằng ba.i n~ của m á  =))) ngoo hơn con 4 chân,emoticon,anger
test,tik014803,"hãy lạc quan lên, có thể xinh đẹp cũng là 1 cái tội , nhan sắc ko quan trọng đâu 😭",unicode,sadness
test,4650,cuối cùng là hai mình ăn được ngủ được :))) đứa nào cũng lên vài kí,emoticon,positive
test,14137,Mong là những gì SV Movies nói là thật..chứ xem phần 1 hơi chán😑,unicode,sadness
test,6492,cần gì làm quá như thế :v,emoticon,anger
test,5027,sao mày không nghĩ lại thêm 1 thừng bị noá xẻ thịt 🤪🤪🤪,unicode,anger
test,3523,😔😔 hành động nhỏ v thôi thì cũng ấm lòng rồi ... nói thôi cũng vuii rồi ... 😝😝,unicode,positive
test,3956,per wow 😂 cảnh bắt nhện kịch tính vãi,unicode,positive
test,thr000106,"Y chang luôn. T vừa ăn đuổi vc vì làm chậm hơn so với bạn cùng vào làm với t, ý là bạn ý có kinh nghiệm hơn t rất nhiều và t thì mới bước chân vào tư bản thôi, kinh nghiệm ko có, cái j cũng phải hỏi, t cũng tự thấy t ngu vl mặc dù bằng xuất sắc đấy🥲",unicode,sadness
test,13182,"Ngã vào giường và ngủ thôi ad, để cho lòng thảnh thơi , đầu óc thoải mái ^^",emoticon,positive
test,19988,Thảo Henry chị hay xem phim bom tấn hàn không😂,unicode,positive
test,tik017056,ngại máy ảnh ☺️dù ở một mik cx k dám chụp hình,unicode,sadness
test,tik019366,"@hế hế hế @Tiến Đạt @Thắng ""Ngọt""🍭 👍",unicode,positive
test,tik001512,Nhìn lại mình vẫn còn thấy may mắn hơn họ nhiều😳,unicode,sadness
test,tik013606,Hì 😅,unicode,positive
test,5233,người ta kê bàn ghế ra chả nhẽ lại vẫn nằm đất để nhìn mông người khác ngồi :))) pha xử lý rất cao tayyy,emoticon,anger
test,2121,chưa bao giờ còn yêu nhiều hơn thế 😍😍 bởi cha mẹ cho tôi tất cả,unicode,positive
test,28483,🙏🏻🙏🏻🙏🏻🙏🏻 xin đấy cty ạ,unicode,positive
test,1380,khuôn mặt đậm chất giải trí 🙂,unicode,positive
test,5809,pháp luật là bạn của nó rồi anh ah vì quen anh anh chị b trên quận ah nên em cũng sợ lắm ah :-(,emoticon,anger
test,1984,"chời ơi , bé gái cưng muốn xỉu . bạn nữ nào kết hợp sx em bé hơm ?????????????? :))))",emoticon,positive
test,32071,Mỗi ngày mình đều móc cứt mũi dính vào 1 chỗ trong gầm bàn đến cuối năm được cục to chà bá 😂,unicode,positive
test,235,cứu tao :(( tao sợ rắn,emoticon,fear
test,tik018771,Đi đâu cũng tự ti😢,unicode,sadness
test,2100,môn này đéo dành cho những người chân ngắn như tao :) bay qua chắc lọt mẹ xuống sông ^^,emoticon,sadness
test,6950,Trần Dinh Kini đó mới là vấn đề 🤭,unicode,positive
test,660,tao muốn mèo nhà tao cũng tìm về được như này 😭,unicode,sadness
test,tik010336,Nhớ ngoại mà mất sóm còn nội nhưng không thương😥,unicode,sadness
test,tik015637,ngại nhất là thân hình chuppy😫,unicode,sadness
test,tik023886,@king_store_tv84 2020 Việt Nam phát triển vãi thiệt chứ 😂😂,unicode,positive
test,3392,trường gửi điểm về và mẹ cũng điện chửi :(,emoticon,sadness
test,you001129,A ơi a chỉ e cách khắc phục khi bị rung tay và hồi hộp đột nhiên được không ạ a k tìm ra cách khắc phục 😢,unicode,fear
test,tik012093,"Hối hận nhất là quá dễ dàng từ bỏ người con gái tôi yêu,sao lại ko cố gắng kiên trì thêm 1 chút nữa nhỉ🖤Cảm giác đó,tình cảm đó cái tên đó suốt đời thật khó quên.",unicode,sadness
test,17531,Nguyễn Tuấn Anh :)) vậy mắt tui hay mắt ông ta 👉👈👉👈,unicode+emoticon,positive
test,5107,per :v tại nhiều nơi đổ về nên đông lại càng đông . biết lối tắt thì còn đỡ chứ không thì mệt lắm,emoticon,anger
test,thr000159,còn tui thì thích gác😅,unicode,positive
test,tik023746,tự hài khi mk là con người 🇻🇳🇻🇳,unicode,positive
test,18524,Hoài Thương Nguyễn ngta bảo kiện mà bà 🙄,unicode,anger
test,3844,ờ công nhận đáng sợ vãi 😭,unicode,fear
test,13374,chúc những đứa boom hàng bị ỉa chảy suốt đời 👍🏻,unicode,anger
test,7012,Lão Hạc hết vật cản luôn 🤣,unicode,positive
test,24824,❤️rớt nước mắt,unicode,sadness
test,tik005552,Em sơ ý thôi mà Anh 😳😱,unicode,sadness
test,tik013166,Mong mọi thứ mình chọn sẽ may mắn và thành công🍀,unicode,positive
test,3043,lol :) dume nhảm nhí,emoticon,positive
test,32163,Bùi Tuấn Long van cồng 😃,unicode,positive
